NPRI_id,province,latitude,longitude
27091,ON,42.9084,-81.211122
27092,ON,45.301395,-75.553812
27093,AB,55.681934,-119.527076
27094,QC,45.62559,-73.58459
27095,AB,53.772216,-112.763972
27096,AB,55.813207,-114.797634
27097,AB,55.774377,-113.770251
27098,SK,53.602622,-109.450604
27099,SK,53.209387,-109.367502
27100,SK,53.113306,-108.996811
27101,SK,49.135192,-103.121324
27102,SK,49.30245,-101.99947
27103,SK,49.156337,-101.477368
27104,SK,49.564109,-103.428297
27105,SK,49.695687,-103.047123
27106,SK,49.053156,-102.00729
27107,SK,49.382837,-102.532509
27108,AB,53.328153,-113.509047
27109,ON,44.60524,-79.45115
27110,ON,44.6186,-79.4139
27111,ON,43.25923,-79.80834
27112,AB,52.552353,-110.511903
27113,AB,50.225307,-112.209409
27114,ON,45.32712,-75.67534
27115,BC,56.610224,-121.576681
27116,AB,52.98699,-110.64805
27117,ON,43.35602,-80.99684
27118,BC,48.79872,-123.60329
27119,NB,46.13731,-67.58821
27120,BC,48.86625,-123.64288
27121,AB,52.29453,-113.87026
27122,BC,49.135915,-123.041682
27123,SK,49.63402,-102.26696
27124,ON,43.11092,-80.72433
27125,ON,43.04062,-81.04428
27126,MB,49.0567,-100.76543
27127,AB,54.786666,-117.64959
27128,AB,53.03985,-115.13737
27129,SK,49.466644,-102.059705
27130,AB,57.135486,-118.728606
27131,AB,54.866853,-115.49795399999999
27132,AB,52.53853,-111.63525
27133,AB,56.42556,-119.879597
27134,AB,54.9394,-114.3409
27135,AB,52.3024,-111.29016
27136,AB,52.141082,-111.05548
27137,AB,52.02895,-110.84515
27138,AB,52.111972,-111.07312
27139,AB,52.20305,-111.15069
27140,AB,52.493052,-111.274766
27143,AB,50.43915,-111.44519
27145,AB,50.33804,-112.90466
27146,AB,50.063486,-112.276017
27147,AB,53.292393,-114.723694
27148,AB,55.740735,-119.829995
27149,AB,52.363002,-111.44121
27150,AB,52.141082,-111.055488
27151,AB,55.57665,-115.5847
27152,AB,58.0594,-118.28597
27156,AB,55.579192,-113.88394
27158,AB,54.393932,-117.061083
27159,AB,54.404276,-111.014547
27160,AB,55.97162,-113.29776
27161,AB,54.593646,-118.341506
27162,AB,51.288589,-112.15046
27164,SK,53.177953,-109.512799
27165,AB,51.597765,-110.47182
27166,SK,53.03015,-109.928161
27167,SK,53.359814,-109.452005
27169,AB,53.680748,-110.801865
27170,AB,49.74179,-112.223935
27171,AB,54.455141,-110.639197
27173,AB,53.785966,-110.55913
27180,AB,53.749624,-110.608563
27182,AB,53.756854,-110.589946
27186,AB,53.614617,-110.892065
27187,AB,53.617105,-110.897482
27190,AB,53.611686,-110.881731
27192,AB,53.611692,-110.869583
27193,AB,53.731364,-110.750832
27196,AB,52.397084,-115.125622
27203,AB,53.73242,-110.295917
27206,AB,53.767686,-110.218928
27210,AB,53.746008,-110.287057
27215,AB,55.830658,-119.58268
27216,AB,55.310519,-118.823919
27217,AB,53.998046,-113.053326
27218,AB,52.319506,-110.104015
27220,AB,49.801009,-112.179233
27221,AB,50.894183,-111.69253
27223,AB,55.378406,-119.404499
27490,AB,55.439147,-110.044039
27491,AB,56.369364,-117.824655
27492,AB,53.960009,-114.701349
27493,AB,53.771789,-112.986358
27494,AB,55.489371,-118.326523
27495,AB,53.711408,-114.674243
27496,AB,53.694115,-114.62815
27497,AB,52.345032,-114.958446
27498,AB,52.335316,-114.972265
27499,AB,54.071431,-117.786169
27500,AB,54.416822,-119.582646
27501,AB,55.557665,-110.852934
27502,AB,55.67497,-111.053989
27503,AB,52.372133,-115.060006
27504,AB,53.941358,-118.745552
27505,AB,54.103224,-116.866719
27506,AB,57.39692,-111.07162
27507,AB,53.03408,-115.467267
27508,AB,53.005804,-115.600656
27509,AB,53.077836,-115.582816
27510,AB,53.08574,-115.592472
27511,AB,54.649022,-119.33148
27512,AB,54.965083,-119.306767
27514,BC,59.446296,-120.816072
27519,AB,51.63621,-112.340656
27521,AB,52.318378,-115.041125
27522,AB,53.749865,-110.188793
27523,AB,52.218975,-114.956787
27524,AB,54.484227,-111.061081
27525,SK,51.207141,-108.44889
27526,AB,55.460357,-119.982741
27527,AB,52.423116,-115.077769
27528,AB,52.974325,-110.00859
27529,AB,55.925126,-117.665094
27530,AB,54.417954,-118.847931
27531,AB,54.575135,-111.099038
27532,AB,54.578757,-110.947833
27533,AB,54.482403,-110.869249
27534,AB,54.495075,-110.922636
27535,AB,54.567902,-111.080059
27536,AB,54.371155,-110.710165
27537,AB,54.571514,-111.073836
27224,AB,54.442542,-118.246155
27229,AB,54.026308,-110.706366
27231,AB,53.927841,-110.571343
27233,AB,53.640796,-110.857135
27237,AB,56.335824,-113.586094
27243,AB,51.68356,-112.527747
27253,AB,53.413279,-110.610805
27258,AB,57.175364,-119.982888
27261,AB,55.91441,-115.139116
27263,AB,53.712413,-117.210629
27266,AB,57.338814,-118.460561
27267,MB,49.156242,-101.22557
27268,AB,55.858099,-119.850689
27269,AB,55.784654,-119.53092
27271,AB,50.566457,-111.330439
27273,AB,50.035191,-112.555341
27274,AB,54.486654,-111.670154
27277,AB,53.14398,-110.827042
27278,AB,53.144516,-110.82081
27279,AB,52.780719,-113.43723
27281,AB,56.254555,-119.515149
27286,AB,55.335286,-118.506033
27288,AB,56.248929,-119.697231
27294,AB,51.263734,-112.43096
27295,AB,51.21058,-112.529425
27299,AB,50.08672,-111.587495
27300,AB,55.571835,-111.448415
27301,AB,53.34379,-111.1978
27302,AB,53.33289,-111.1983
27303,AB,53.348617,-111.20872
27304,AB,53.35548,-111.198467
27305,AB,53.5651,-112.05088
27306,AB,54.732427,-118.588744
27307,AB,51.891008,-112.476542
27308,AB,51.821741,-112.387846
27309,AB,51.821706,-112.387894
27310,AB,54.365072,-118.509381
27311,AB,54.71076,-118.594931
27312,AB,53.43969,-116.55817
27313,AB,54.06139,-117.68727
27314,AB,52.827049,-115.310272
27315,AB,49.92583,-113.41023
27316,AB,53.24142,-115.4489
27317,AB,52.590358,-114.24764
27318,BC,55.300199,-120.82085
27319,BC,55.286862,-120.47349
27320,SK,49.25877,-102.08744
27321,SK,49.668411,-102.57299
27322,SK,49.670097,-102.58494
27323,SK,49.670099,-102.590518
27324,SK,49.012711,-102.48376
27325,SK,49.01299,-102.61368
27326,SK,49.118909,-102.345239
27327,SK,49.015927,-102.66419
27328,SK,49.015839,-102.59697
27330,SK,49.01582,-102.585568
27331,SK,49.011976,-102.61388
27332,AB,49.915352,-114.05058
27333,SK,49.05268,-102.76899
27334,SK,49.08918,-101.9557
27335,SK,49.08914,-101.95603
27336,SK,49.09994,-101.965575
27337,SK,49.291877,-102.502758
27338,SK,49.295502,-102.474531
27339,SK,49.273615,-102.42969
27340,SK,49.698039,-102.66823
27342,AB,52.80318,-115.0362
27343,AB,53.35543,-116.49353
27344,AB,51.807776,-114.43572
27345,AB,51.694964,-114.40014
27346,AB,51.356413,-114.44982
27347,AB,52.58597,-114.82262
27348,AB,52.59174,-114.8099
27349,AB,51.887864,-114.713304
27350,AB,49.647639,-112.94123
27351,AB,49.681976,-113.028606
27352,AB,53.010668,-114.474639
27353,AB,53.87025,-110.73986
27354,AB,53.869649,-110.70137
27355,AB,53.851969,-110.73913
27356,AB,52.59633,-115.05812
27357,AB,53.44543,-110.6015
27358,AB,53.45795,-110.5479
27359,BC,56.702083,-120.721875
27360,AB,52.714256,-115.183114
27361,AB,52.67625,-114.52632
27362,AB,52.74365,-114.31744
27363,AB,52.758236,-114.415552
27364,AB,52.54648,-114.64391
27365,AB,51.3564,-114.43217
27366,AB,51.356413,-114.44982
27367,AB,51.356413,-114.44982
27368,AB,52.758031,-114.107417
27369,AB,53.461145,-110.55977
27370,AB,53.62374,-116.0828
27371,AB,53.083549,-115.48984
27372,AB,52.9117,-115.588028
27373,SK,49.695839,-103.232832
27374,AB,53.143275,-114.559089
27375,AB,51.21153,-114.253712
27376,AB,51.327288,-114.414534
27377,SK,49.549853,-102.912574
27378,AB,53.070434,-114.1816
27379,AB,53.044939,-114.614149
27380,AB,54.4197,-116.121621
27381,AB,54.93968,-115.288351
27382,AB,54.961373,-115.29463
27384,SK,49.610577,-102.691895
27385,SK,49.59612,-102.64501
27386,SK,49.622713,-102.63568
27387,SK,49.640982,-102.6131
27388,SK,49.808294,-102.74863
27389,SK,49.640979,-102.647122
27390,AB,50.74886,-112.90456
27391,AB,51.21163,-114.25375
27392,AB,53.157729,-115.63156
27393,AB,53.175993,-115.65593
27394,AB,52.027338,-114.767793
27395,AB,52.030648,-114.76952
27396,AB,53.172373,-115.6378
27397,AB,52.925221,-115.552
27398,AB,54.939688,-115.28835
27399,AB,53.168755,-115.6315
27400,AB,54.972392,-115.32664
27401,AB,54.968781,-115.301222
27402,SK,49.567326,-102.86767
27403,AB,54.44026,-116.12312
27404,AB,53.18247,-115.49206
27405,AB,52.885256,-115.58814
27406,AB,52.0499,-114.42307
27407,AB,54.441158,-119.07808
27408,AB,56.16557,-119.05849
27409,AB,55.17122,-117.98598
27410,AB,52.5336,-111.75533
27411,AB,52.34414,-115.06846
27412,AB,52.50882,-113.25469
27413,AB,56.402589999999996,-115.88137
27415,AB,54.72309,-117.10271
27416,AB,53.148829,-110.130523
27417,AB,53.15891,-110.12573
27418,AB,52.520579,-114.580973
27420,AB,55.75995,-119.014517
27421,AB,55.25133,-119.23573
27422,AB,55.263325,-119.23416
27423,AB,54.52868,-116.80269
27424,AB,54.6606,-118.17546
27425,AB,54.53468,-117.11796
27426,AB,54.53468,-117.11796
27429,AB,53.292443,-114.94318
27430,AB,53.292433,-115.077306
27431,AB,53.299765,-115.138195
27432,SK,51.65002,-109.15904
27433,AB,52.33536,-114.53901
27434,AB,51.88955,-113.59016
27435,SK,51.66144,-108.7951
27436,AB,50.49985,-112.45469
27437,AB,52.22714,-115.18054
27438,AB,55.96537,-115.3558
27439,AB,52.18197,-111.03204
27440,AB,53.320269,-115.1325
27441,AB,50.56675,-112.63498
27446,AB,53.54657,-113.6684
27447,BC,56.38953,-120.01514
27449,AB,52.619611,-115.08398
27450,SK,51.566342,-109.88335
27451,AB,56.14709,-116.72523
27452,AB,56.164712,-116.673082
27453,AB,56.288299,-116.87046
27454,AB,50.674634,-113.44609
27455,SK,51.683138,-109.7277
27456,AB,56.171937,-116.69947
27457,AB,56.143457,-116.6665
27460,AB,52.630428,-114.346479
27462,SK,51.644712,-108.80059
27463,AB,52.794564,-115.21883
27464,AB,53.217829,-116.78654
27465,AB,52.510424,-115.04194
27466,AB,51.69124,-112.22338
27467,AB,53.5794,-115.85407
27468,AB,52.72816,-113.27148
27469,AB,51.494693,-114.209625
27470,AB,53.487885,-117.35242
27471,AB,53.487885,-117.35242
27472,AB,53.103131,-116.8566
27473,AB,52.86069,-116.58745
27474,AB,52.97862,-116.35347
27476,AB,50.45359,-110.34544
27477,AB,50.394328,-110.354814
27478,AB,53.217756,-116.78661
27479,AB,53.217954,-116.786577
27480,AB,52.634907,-114.915961
27481,AB,53.147666,-116.925791
27482,AB,51.256045,-115.001191
27483,BC,57.43125,-122.171875
27484,BC,57.35625,-121.990625
27485,AB,52.78762,-114.616202
27486,AB,52.226758,-112.927922
27487,AB,51.436585,-114.959303
27488,AB,53.163613,-110.112852
27489,AB,55.515458,-119.331404
27538,AB,54.397064,-110.664616
27539,AB,55.347933,-119.396829
27540,AB,55.999168,-117.7355
27541,AB,55.998952,-117.712658
27542,AB,57.374031,-119.236519
27543,AB,54.111447,-116.622978
27743,AB,56.25645,-116.93186
27744,AB,56.25561,-116.92977
27745,AB,56.28112,-116.63323
27746,AB,55.212723,-118.791184
27747,QC,45.462444,-73.700381
27748,ON,43.163319,-80.227568
27749,AB,52.339961,-110.426993
27952,AB,53.9587,-112.77922
27953,AB,56.33537,-113.41986
27954,SK,50.50947,-104.35759
27955,SK,49.070486,-103.534146
27956,NS,45.5982,-61.3601
27957,ON,45.33661,-75.68562
27958,ON,43.79488,-79.2545
27959,AB,54.82332,-119.21782
27960,ON,43.178285,-80.241838
27962,AB,54.45618,-118.73976
27963,AB,54.1725,-118.3276
27964,AB,53.97148,-117.29729
27965,AB,51.46872,-112.53364
27966,AB,54.28493,-115.69846
27967,AB,52.68136,-113.98691
27968,AB,52.10461,-114.78843
27969,AB,52.03724,-114.61166
27970,AB,52.758686,-115.068021
27971,AB,52.00043,-110.38749
27972,BC,56.44497,-120.73555
27973,AB,53.76927,-116.743917
27974,AB,51.85748,-114.9884
27975,BC,56.979669,-120.93246
27976,AB,52.801572,-115.473235
27977,AB,51.891536,-114.54331
27978,AB,52.86764,-115.0983
27980,BC,56.38925,-122.18596
27981,BC,56.41466,-122.20466
27982,BC,57.28163,-122.76431
27983,BC,57.53106,-122.85463
27984,BC,57.18502,-122.72943
27985,BC,57.19281,-122.72111
27986,AB,53.55402,-113.36252
27987,ON,43.41501,-80.447519
27988,ON,44.731541,-75.48157
27990,AB,53.724157,-110.386042
27991,AB,54.517473,-110.781162
27992,AB,54.564304,-110.966812
27544,AB,56.05405,-118.460388
27545,AB,56.266038,-111.199661
27546,AB,54.477017,-110.815605
27547,AB,54.848695,-119.224243
27548,BC,56.35208,-122.04688
27549,BC,56.17708,-122.08438
27550,NS,43.81271,-60.68836
27551,AB,52.541287,-113.078745
27552,AB,51.478182,-113.210284
27553,AB,52.475849,-111.753087
27554,AB,55.801325,-119.755165
27555,AB,55.804936,-119.748781
27556,AB,55.765001,-119.684307
27557,AB,52.655945,-114.981841
27558,AB,50.898055,-112.870074
27559,AB,55.823464,-119.771764
27560,AB,52.45035,-111.873071
27561,AB,52.464993,-111.873071
27562,AB,52.450353,-111.867145
27563,AB,51.334935,-112.898839
27564,AB,51.131563,-112.913494
27565,AB,53.088696,-114.364083
27566,AB,53.088696,-114.358064
27567,AB,53.088547,-114.321647
27568,AB,51.410516,-112.826473
27569,AB,51.410515,-112.967359
27570,AB,51.777774,-112.930503
27571,AB,52.082873,-113.519469
27572,AB,51.423658,-112.967788
27573,AB,51.396791,-112.969426
27574,AB,51.385034,-112.861552
27575,AB,51.38367,-112.844158
27576,AB,52.586864,-114.922117
27577,AB,51.955601,-112.522008
27578,SK,49.685588,-108.644367
27579,SK,49.725561,-108.695406
27580,AB,52.286604,-111.632806
27581,AB,52.301248,-111.632805
27582,AB,52.253871,-111.596946
27583,SK,49.462781,-102.625917
27584,AB,52.239416,-111.620758
27585,AB,49.128459,-112.791147
27586,SK,51.628713,-108.529084
27587,SK,49.525506,-108.616195
27588,SK,49.409209,-108.637592
27589,SK,49.511042,-108.654476
27590,SK,49.394555,-108.654474
27591,AB,52.461206,-111.897068
27592,SK,49.668629,-108.536631
27593,SK,49.332695,-108.643126
27594,AB,52.406775,-111.62721
27595,AB,52.392132,-111.627211
27596,AB,52.377655,-111.603221
27597,AB,52.392119,-111.60322
27598,AB,52.450361,-111.849074
27599,AB,52.450368,-111.825077
27600,AB,52.45037,-111.801081
27601,AB,52.344776,-111.651204
27602,AB,52.344753,-111.603223
27603,AB,52.359396,-111.603222
27604,AB,52.359419,-111.651203
27605,AB,52.37387,-111.621289
27606,SK,49.390048,-102.698695
27607,SK,49.39005,-102.721109
27608,AB,54.691307,-115.279259
27609,AB,54.99086,-115.479149
27610,SK,49.499295,-102.710048
27611,AB,50.272752,-113.390691
27612,SK,49.784736,-108.381112
27613,QC,45.836312,-72.431552
27614,AB,52.44675,-111.97528
27615,AB,54.485,-115.359029
27616,AB,52.246631,-111.573135
27617,AB,52.275757,-111.668376
27618,AB,52.264909,-111.626929
27619,SK,49.303574,-108.63759
27620,AB,49.116441,-112.757627
27621,SK,49.694676,-103.048086
27622,SK,49.511044,-108.63759400000001
27623,SK,49.473357,-108.608991
27624,SK,49.492764,-108.682428
27625,SK,49.426347,-102.743593
27626,QC,48.48059,-67.44358
27627,AB,49.802725,-112.825538
27628,ON,45.494363,-75.475709
27629,AB,52.312619,-113.060095
27630,SK,49.115002,-102.361713
27631,AB,52.911711,-114.262379
27632,AB,52.696009,-115.231469
27633,AB,52.817076,-115.382806
27634,AB,52.841528,-115.255648
27635,AB,52.772458,-115.310272
27636,AB,52.714267,-115.243708
27637,AB,52.789538,-115.011257
27638,AB,52.85616,-115.27982
27639,AB,52.796987,-115.352359
27640,AB,52.812407,-115.461307
27641,AB,52.856164,-115.33445
27642,AB,52.888883,-115.189383
27643,AB,52.899732,-115.195352
27644,AB,52.870634,-115.23147
27645,AB,52.71065,-115.255647
27646,AB,50.27783,-111.576497
27647,AB,50.326348,-111.594019
27648,AB,50.514632,-111.263215
27649,AB,50.490156,-111.416415
27650,AB,50.278955,-111.559516
27651,AB,50.322732,-111.616927
27652,AB,53.046963,-110.635882
27653,AB,52.980372,-114.923006
27654,AB,55.780787,-119.862724
27655,AB,54.66527,-119.026311
27656,BC,56.839583,-121.746875
27657,BC,55.954265,-120.457219
27658,BC,56.074404,-120.718272
27659,BC,56.027062,-120.633186
27660,BC,55.972503,-120.483324
27661,AB,53.186845,-114.638531
27662,AB,53.206276,-114.682141
27663,AB,53.248646,-114.882275
27664,AB,53.088681,-115.046566
27665,AB,51.624308,-113.783432
27666,AB,51.986106,-113.285702
27667,AB,52.591307,-115.348744
27668,AB,55.700583,-119.56652
27669,AB,52.517614,-115.323794
27670,AB,52.562452,-115.209058
27671,AB,54.347454,-115.690347
27672,AB,54.226844,-116.635634
27674,AB,51.551381,-114.770617
27675,AB,51.493264,-113.873943
27676,AB,53.70713,-116.437086
27677,AB,52.852722,-115.485069
27678,NA,NA,NA
27679,AB,52.987047,-115.25565
27680,QC,46.834214,-71.242833
27681,QC,45.530365,-73.004873
27682,QC,45.526495,-73.65834
27683,BC,48.433751,-123.361646
27684,AB,52.134907,-114.410366
27687,AB,54.4198,-119.87986
27688,BC,59.43125,-123.63437
27689,BC,54.596482,-120.155334
27691,AB,52.21056,-112.86002
27692,AB,52.11194,-112.85907
27693,AB,52.2795,-112.80565
27694,ON,44.30406,-77.79439
27695,ON,43.415383,-80.381528
27696,ON,43.626188,-79.540177
27697,AB,52.45395,-110.09795
27698,QC,45.391803,-71.964157
27699,AB,49.23378,-112.17199
27700,AB,49.2191,-112.22813
27701,ON,42.333808,-82.005729
27702,AB,52.1112,-114.2318
27703,BC,54.0104,-128.704
27705,SK,56.21875,-103.78082
27706,QC,46.132344,-71.034749
27707,QC,46.862701,-71.298401
27707,QC,48.443901,-71.508904
27707,QC,48.44389,-71.50889
27707,QC,48.443901,-71.508904
27707,QC,48.443901,-71.508904
27707,QC,48.443901,-71.508904
27707,QC,48.443901,-71.508904
27707,QC,48.44389,-71.508888
27707,QC,48.443901,-71.508904
27707,QC,48.443901,-71.508904
27707,QC,48.443901,-71.508904
27707,QC,48.443901,-71.508904
27708,BC,49.171826,-122.936904
27709,AB,53.77095,-113.137
27710,SK,49.610587,-102.255779
27711,AB,50.606074,-113.61933
27712,SK,53.106373,-104.023137
27715,ON,46.57831,-80.80763
27716,ON,42.95076,-79.24184
27717,AB,52.43576,-111.83113
27718,AB,51.42938,-115.05918
27719,SK,50.259576,-108.213054
27720,AB,52.1498,-115.32571
27721,AB,54.34243,-110.46467
27722,SK,52.77118,-109.24893
27723,AB,56.24838,-116.92976
27725,SK,52.93061,-109.22315
27726,SK,53.00397,-109.20651
27727,SK,52.98918,-109.96223
27728,SK,53.312116,-109.195144
27729,SK,53.108628,-109.298859
27730,SK,52.26541,-109.59482
27731,SK,51.65067,-109.62805
27732,SK,51.65785,-109.60442
27733,AB,52.34977,-112.796018
27734,SK,52.77039,-109.21108
27735,SK,52.7739,-109.2176
27736,AB,56.59677,-115.30662
27737,AB,55.89305,-117.10466
27738,AB,56.26541,-116.82091
27739,AB,56.27747,-116.92298
27740,AB,56.29193,-116.81779
27741,AB,56.32463,-116.8178
27750,AB,56.31375,-116.77863
27752,QC,50.0334,-66.791
27753,AB,55.23056,-115.03083
27754,ON,46.534939,-80.909995
27755,AB,52.457131,-113.638505
27756,SK,49.6377,-106.01298
27757,SK,53.28287,-103.57978
27758,SK,51.462,-109.1567
27759,SK,49.91065,-109.47885
27760,QC,48.11028,-77.43972
27761,AB,52.9376,-114.2707
27763,ON,43.16101,-80.22177
27764,ON,42.983758,-80.810502
27765,SK,54.19144,-104.23639
27766,QC,45.441,-73.26205
27767,AB,54.50528,-115.41638
27768,AB,52.408323,-115.101038
27769,AB,53.807433,-113.873412
27770,AB,49.771951,-113.570696
27771,AB,52.93048,-115.64966
27772,AB,53.486866,-115.838755
27773,AB,53.51292,-115.848337
27774,AB,52.886405,-115.584972
27775,AB,53.032165,-115.701529
27776,AB,54.168123,-116.96864
27777,AB,53.67431,-116.22498
27778,AB,54.19811,-116.91884
27779,AB,49.757731,-113.273864
27780,AB,53.30945,-115.70362
27781,AB,55.24153,-115.12679
27782,AB,55.24871,-115.15239
27783,ON,43.16705,-79.21377
27784,AB,53.0264,-112.80647
27785,AB,49.904327,-111.718018
27786,AB,55.038985,-118.856471
27787,AB,49.956692,-111.713592
27788,AB,50.062082,-111.878647
27789,AB,55.213614,-119.288015
27790,AB,55.220931,-118.603641
27791,AB,52.25728,-112.99616
27792,AB,49.62026,-112.03401
27794,BC,49.2054,-122.691
27797,BC,58.86875,-121.40312
27800,SK,49.64582,-108.40411
27801,AB,54.674876,-115.30721
27802,SK,53.013549,-109.198937
27803,AB,53.86956,-113.10966
27804,AB,55.851572,-117.024819
27805,AB,56.265329,-116.820918
27806,AB,56.31379,-116.8178
27807,AB,56.274231,-116.824867
27808,AB,56.28832,-116.81779
27809,AB,56.250165,-116.931848
27810,AB,56.33185,-116.936234
27811,SK,53.30594,-109.6601
27812,ON,43.81595,-79.48769
27813,ON,43.80687,-79.53048
27814,ON,43.351303,-80.3558
27815,AB,53.57571,-113.50621
27816,AB,53.49322,-113.46222
27818,ON,44.149,-79.87
27819,MB,49.497762,-98.000803
27820,AB,52.717884,-115.249629
27821,AB,52.845367,-115.406977
27822,AB,51.781386,-114.10339
27823,AB,52.671176,-113.608534
27824,AB,53.57788,-113.28536
27825,MB,49.663873,-96.775678
27826,AB,56.79043,-112.09594
27827,AB,54.6233,-117.5208
27828,AB,54.3468,-118.41578
27829,MB,55.538319,-98.493781
27830,MB,49.88696,-97.07127
27831,AB,56.27841,-116.742589
27832,AB,56.27364,-116.71933
27833,AB,56.16144,-116.17895
27834,AB,56.19004,-116.29722
27835,AB,56.18575,-116.23946
27836,AB,56.18575,-116.23946
27837,SK,51.799749,-108.771417
27838,SK,49.11429,-103.80674
27839,SK,49.11436,-103.79023
27840,SK,49.38661,-101.69484
27841,SK,49.45528,-101.88139
27842,AB,53.46775,-113.470913
27843,AB,53.472026,-113.480546
27844,AB,53.322213,-113.533022
27845,AB,52.99249,-114.12272
27846,NL,53.290675,-60.35966
27847,SK,52.03986,-109.67226
27848,SK,52.68323,-108.17154
27849,SK,52.04707,-109.70784
27850,ON,44.58,-79.09
27851,AB,50.38289,-113.242531
27852,AB,52.71056,-112.95814
27853,QC,48.431927,-71.156743
27854,AB,54.75027,-117.50231
27856,BC,55.962,-121.075
27857,ON,43.736636,-79.324553
27858,BC,56.777,-122.14832
27859,AB,53.0359,-111.6659
27860,QC,45.46549,-73.699562
27861,AB,56.306537,-116.84421
27862,BC,53.88403,-122.67381
27863,AB,51.96417,-114.730801
27864,AB,52.63041,-115.293603
27865,AB,53.03535,-115.290189
27866,AB,56.27721,-111.62239
27867,ON,42.853808,-80.716318
27868,ON,43.6682,-79.5984
27869,AB,53.796759,-111.938831
27870,ON,43.1144,-79.4907
27872,AB,52.714603,-114.572463
27874,QC,45.6254,-73.5305
27876,ON,43.77273,-79.61172
27877,AB,54.649058,-118.92829
27878,BC,59.53125,-121.953125
27879,AB,51.002499,-113.8974
27880,QC,46.1608,-73.30181
27881,AB,52.35623,-110.25765
27883,ON,43.52125,-79.86916
27884,BC,59.56407,-121.05787
27885,AB,52.275538,-110.800597
27886,AB,53.85573,-117.478031
27887,AB,53.203486,-110.282691
27888,AB,53.721253,-116.302649
27889,SK,52.2946,-109.8745
27890,AB,53.152359,-110.684616
27891,AB,52.674812,-114.826593
27892,AB,53.123131,-111.73263
27893,AB,52.859785,-115.273868
27894,BC,56.034,-120.875
27895,AB,52.681549,-115.237677
27896,ON,43.75494,-79.28897
27897,AB,58.43983,-119.98452
27898,AB,53.85697,-112.95211
27899,AB,53.78495,-112.80356
27900,AB,53.77307,-112.79224
27901,AB,54.19755,-116.80826
27902,AB,54.13815,-117.25256
27903,ON,42.23287,-82.96926
27904,SK,51.59197,-109.19259
27905,AB,52.20652,-114.97543
27906,NL,47.61385,-52.74419
27907,SK,52.169833,-106.69138
27908,SK,50.433425,-104.656059
27909,NS,44.88797,-63.51534
27910,AB,52.85616,-115.27402
27911,AB,55.34655,-112.464665
27912,BC,49.19419,-123.090655
27913,ON,46.40177,-82.66723
27914,BC,50.79013,-121.32038
27915,QC,45.609745,-74.239463
27916,QC,45.43914,-73.73336
27917,QC,45.65029,-72.97023
27918,AB,53.38286,-115.99463
27919,AB,53.107019,-114.62624
27920,AB,53.66406,-116.2018
27921,AB,53.78299,-116.3336
27922,AB,54.976113,-119.071702
27923,ON,43.81731,-79.47217
27924,BC,49.26027,-123.25438
27925,AB,51.74588,-114.32422
27926,AB,53.11558,-115.90396
27927,BC,58.74375,-121.62187
27928,BC,59.16042,-122.05312
27929,MB,49.930932,-97.173855
27930,MB,49.90684,-97.197006
27931,AB,53.721243,-116.191619
27932,SK,49.322678,-103.077008
27933,SK,49.235106,-101.734187
27934,SK,51.55666,-109.22982
27935,SK,49.502866,-102.659928
27936,SK,49.310024,-102.076617
27937,SK,49.368162,-102.407266
27938,AB,53.641101,-116.215874
27939,SK,49.244352,-103.096635
27940,SK,49.222643,-102.328931
27941,SK,49.400861,-102.693247
27942,SK,49.215457,-102.22233
27943,AB,49.871577,-113.295419
27944,AB,53.354296,-115.760089
27946,AB,49.827905,-113.204919
27947,NL,48.942839,-54.55905
27948,AB,53.18677,-114.58241
27949,AB,51.00676,-111.83832
27950,AB,56.16577,-110.83469
27951,AB,56.00891,-116.12494
27993,AB,52.301247,-111.364998
27994,AB,50.955997000000004,-111.833483
27995,AB,50.930446,-111.461312
27996,AB,52.159326,-111.228015
27997,AB,52.407396,-111.671045
27998,AB,56.219312,-116.271088
27999,AB,56.270055,-116.719319
28000,AB,56.301594,-116.22601
28001,AB,56.215518,-116.271088
28002,AB,56.157001,-116.299907
28003,AB,56.358918,-116.635222
28004,BC,55.549098,-120.05789300000001
28005,BC,55.641403,-120.505399
28006,AB,53.351533,-111.200504
28007,AB,53.372089,-111.1309
28008,AB,53.337767,-111.19639
28009,AB,53.359461,-111.202707
28010,AB,56.30367,-116.24318
28011,AB,53.36229,-115.4613
28012,AB,53.37713,-115.72664
28013,AB,53.26498,-115.66216
28014,AB,49.77235,-113.0956
28015,AB,53.66397,-116.20186
28016,AB,53.68804,-116.23624
28017,SK,49.41529,-102.40103
28018,SK,49.15976,-103.02878
28019,AB,56.04158,-117.14157
28020,MB,49.15387,-97.31106
28021,SK,52.42981,-109.13546
28022,AB,53.92848,-117.32711
28023,AB,52.9881,-116.28561
28024,AB,53.9248,-117.2996
28025,BC,49.10419,-122.48109
28026,ON,43.169527,-80.23443
28027,AB,53.818319,-113.860492
28028,MB,54.765617,-101.87642
28030,BC,59.200828,-121.594139
28031,NT,60.03746,-117.503164
28032,AB,52.7867,-114.62
28033,AB,55.51704,-110.95233
28034,SK,49.46615,-108.47686
28035,SK,53.05437,-109.239128
28036,SK,50.264628,-108.562413
28037,SK,50.351047,-107.977164
28038,AB,53.535251,-111.005061
28039,AB,53.310391,-110.873757
28040,SK,49.069396,-103.67751
28041,SK,49.014237,-103.455153
28042,SK,49.027264,-103.47874
28043,BC,55.97092,-120.368337
